protoform;DoT;Type;id;label
Most trends are time_beginning;0.0;1.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most trends are variability_medium;0.0;1.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most trends are duration_medium;0.0;1.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most trends are dynamics_constant;0.0;1.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most trends are time_middle;1.0;1.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most trends are variability_high;0.0;1.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most trends are duration_long;0.0;1.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most trends are dynamics_increasing;0.0;1.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most trends are time_ending;0.0;1.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_short trends are variability_low;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_short trends are variability_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_short trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_short trends are dynamics_decreasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_short trends are dynamics_constant;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_short trends are dynamics_increasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_short trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_short trends are time_middle;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_short trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_medium trends are variability_low;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_medium trends are variability_medium;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_medium trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_medium trends are dynamics_decreasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_medium trends are dynamics_constant;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_medium trends are dynamics_increasing;0.17615800683953634;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_medium trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_medium trends are time_middle;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_medium trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_long trends are variability_low;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_long trends are variability_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_long trends are variability_high;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_long trends are dynamics_decreasing;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_long trends are dynamics_constant;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_long trends are dynamics_increasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_long trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_long trends are time_middle;0.6248476144984233;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most duration_long trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_decreasing trends are variability_low;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_decreasing trends are variability_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_decreasing trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_decreasing trends are duration_short;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_decreasing trends are duration_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_decreasing trends are duration_long;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_decreasing trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_decreasing trends are time_middle;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_decreasing trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_constant trends are variability_low;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_constant trends are variability_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_constant trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_constant trends are duration_short;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_constant trends are duration_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_constant trends are duration_long;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_constant trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_constant trends are time_middle;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_constant trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_increasing trends are variability_low;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_increasing trends are variability_medium;0.6128096052912133;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_increasing trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_increasing trends are duration_short;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_increasing trends are duration_medium;0.16961300617711916;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_increasing trends are duration_long;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_increasing trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_increasing trends are time_middle;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most dynamics_increasing trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_low trends are dynamics_decreasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_low trends are dynamics_constant;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_low trends are dynamics_increasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_low trends are duration_short;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_low trends are duration_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_low trends are duration_long;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_low trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_low trends are time_middle;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_low trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_medium trends are dynamics_decreasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_medium trends are dynamics_constant;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_medium trends are dynamics_increasing;0.3014316471486012;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_medium trends are duration_short;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_medium trends are duration_medium;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_medium trends are duration_long;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_medium trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_medium trends are time_middle;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_medium trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_high trends are dynamics_decreasing;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_high trends are dynamics_constant;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_high trends are dynamics_increasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_high trends are duration_short;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_high trends are duration_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_high trends are duration_long;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_high trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_high trends are time_middle;0.958615857506401;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most variability_high trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_beginning trends are dynamics_decreasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_beginning trends are dynamics_constant;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_beginning trends are dynamics_increasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_beginning trends are duration_short;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_beginning trends are duration_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_beginning trends are duration_long;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_beginning trends are variability_low;1.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_beginning trends are variability_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_beginning trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_middle trends are dynamics_decreasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_middle trends are dynamics_constant;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_middle trends are dynamics_increasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_middle trends are duration_short;0.2061427487559283;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_middle trends are duration_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_middle trends are duration_long;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_middle trends are variability_low;0.09094819812392946;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_middle trends are variability_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_middle trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_ending trends are dynamics_decreasing;0.40261586851180986;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_ending trends are dynamics_constant;0.6428822818704691;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_ending trends are dynamics_increasing;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_ending trends are duration_short;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_ending trends are duration_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_ending trends are duration_long;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_ending trends are variability_low;0.5579767181932528;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_ending trends are variability_medium;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most time_ending trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08;_good_
Most trends are variability_low;0.0;1.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most trends are duration_short;0.0;1.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most trends are dynamics_decreasing;0.0;1.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most trends are time_beginning;0.0;1.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most trends are variability_medium;0.0;1.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most trends are duration_medium;0.0;1.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most trends are dynamics_constant;0.0;1.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most trends are time_middle;0.8756055633692762;1.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most trends are variability_high;0.0;1.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most trends are duration_long;0.0;1.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most trends are dynamics_increasing;0.0;1.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most trends are time_ending;0.0;1.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_short trends are variability_low;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_short trends are variability_medium;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_short trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_short trends are dynamics_decreasing;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_short trends are dynamics_constant;0.7624070911670475;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_short trends are dynamics_increasing;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_short trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_short trends are time_middle;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_short trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are variability_low;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are variability_medium;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are dynamics_decreasing;0.8396892686132963;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are dynamics_constant;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are dynamics_increasing;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are time_middle;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_medium trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_long trends are variability_low;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_long trends are variability_medium;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_long trends are variability_high;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_long trends are dynamics_decreasing;0.9069088114246247;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_long trends are dynamics_constant;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_long trends are dynamics_increasing;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_long trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_long trends are time_middle;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most duration_long trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are variability_low;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are variability_medium;0.030849878617101503;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are duration_short;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are duration_medium;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are duration_long;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are time_middle;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_decreasing trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are variability_low;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are variability_medium;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are duration_short;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are duration_medium;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are duration_long;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are time_middle;0.8009534369576082;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_constant trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_increasing trends are variability_low;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_increasing trends are variability_medium;0.441339706908404;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_increasing trends are variability_high;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_increasing trends are duration_short;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_increasing trends are duration_medium;0.10306164966431369;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_increasing trends are duration_long;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_increasing trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_increasing trends are time_middle;0.9915698202497268;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most dynamics_increasing trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_low trends are dynamics_decreasing;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_low trends are dynamics_constant;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_low trends are dynamics_increasing;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_low trends are duration_short;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_low trends are duration_medium;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_low trends are duration_long;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_low trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_low trends are time_middle;0.6938860605648817;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_low trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_medium trends are dynamics_decreasing;0.8129493157116927;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_medium trends are dynamics_constant;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_medium trends are dynamics_increasing;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_medium trends are duration_short;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_medium trends are duration_medium;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_medium trends are duration_long;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_medium trends are time_beginning;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_medium trends are time_middle;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_medium trends are time_ending;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_high trends are dynamics_decreasing;1.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
Most variability_high trends are dynamics_constant;0.0;2.0;QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07;_good_
